AREA_POND	M_0a9	M_10a19	M_20a29	M_30a39	M_40a49	M_50a59	M_60a69	M_70a79	M_80a89	M_90a99	M_100m	F_0a9	F_10a19	F_20a29	F_30a39	F_40a49	F_50a59	F_60a69	F_70a79	F_80a89	F_90a99	F_100m	Total	90a99	40a49	0a9	70a79	80a89	100m	60a69	10a19	20a29	30a39	50a59
3550308005301	2823,0	3207,0	2861,0	2670,0	1966,0	1322,0	679,0	209,0	58,0	9,0	1,0	2586,0	3231,0	2982,0	2884,0	2137,0	1376,0	714,0	294,0	90,0	12,0	3,0	32114,0	21,0	4103,0	5409,0	503,0	148,0	4,0	1393,0	6438,0	5843,0	5554,0	2698,0
3550308005302	3176,0	3670,0	2971,0	2490,0	2095,0	1332,0	604,0	223,0	55,0	6,0	1,0	3119,0	3695,0	3062,0	2741,0	2197,0	1464,0	678,0	245,0	73,0	15,0	1,0	33913,0	21,0	4292,0	6295,0	468,0	128,0	2,0	1282,0	7365,0	6033,0	5231,0	2796,0
3550308005300	3092,0	3789,0	3264,0	2926,0	2304,0	1549,0	657,0	215,0	70,0	5,0	1,0	3016,0	3651,0	3311,0	3126,0	2522,0	1528,0	712,0	297,0	87,0	22,0	0,0	36144,0	27,0	4826,0	6108,0	512,0	157,0	1,0	1369,0	7440,0	6575,0	6052,0	3077,0
3550308005015	1073,0	1203,0	1686,0	1292,0	1092,0	772,0	532,0	359,0	167,0	13,0	0,0	1089,0	1181,0	1659,0	1369,0	1175,0	920,0	692,0	586,0	382,0	55,0	2,0	17299,0	68,0	2267,0	2162,0	945,0	549,0	2,0	1224,0	2384,0	3345,0	2661,0	1692,0
3550308005205	2480,0	2802,0	2920,0	2408,0	1959,0	1441,0	683,0	276,0	73,0	5,0	0,0	2317,0	2725,0	2911,0	2689,0	2201,0	1600,0	792,0	408,0	147,0	24,0	0,0	30861,0	29,0	4160,0	4797,0	684,0	220,0	0,0	1475,0	5527,0	5831,0	5097,0	3041,0
3550308005204	2711,0	2941,0	3464,0	3124,0	2314,0	1702,0	1106,0	462,0	110,0	13,0	1,0	2614,0	2893,0	3595,0	3424,0	2575,0	2042,0	1294,0	650,0	220,0	44,0	2,0	37301,0	57,0	4889,0	5325,0	1112,0	330,0	3,0	2400,0	5834,0	7059,0	6548,0	3744,0
3550308005213	2882,0	3255,0	3583,0	3193,0	2629,0	1907,0	1010,0	472,0	140,0	17,0	0,0	2841,0	3324,0	3820,0	3590,0	2972,0	2286,0	1278,0	655,0	224,0	52,0	2,0	40132,0	69,0	5601,0	5723,0	1127,0	364,0	2,0	2288,0	6579,0	7403,0	6783,0	4193,0
3550308005216	2181,0	2606,0	2758,0	2306,0	1753,0	1238,0	621,0	239,0	60,0	4,0	1,0	2125,0	2576,0	2769,0	2624,0	2001,0	1481,0	829,0	350,0	127,0	23,0	0,0	28672,0	27,0	3754,0	4306,0	589,0	187,0	1,0	1450,0	5182,0	5527,0	4930,0	2719,0
3550308005214	3611,0	3926,0	3983,0	3525,0	2514,0	1514,0	799,0	237,0	54,0	7,0	0,0	3390,0	3792,0	4175,0	3833,0	2787,0	1841,0	918,0	356,0	123,0	21,0	1,0	41407,0	28,0	5301,0	7001,0	593,0	177,0	1,0	1717,0	7718,0	8158,0	7358,0	3355,0
3550308005215	2694,0	3395,0	3126,0	2818,0	2296,0	1505,0	601,0	179,0	58,0	6,0	0,0	2744,0	3213,0	3354,0	3063,0	2467,0	1517,0	621,0	307,0	93,0	20,0	0,0	34077,0	26,0	4763,0	5438,0	486,0	151,0	0,0	1222,0	6608,0	6480,0	5881,0	3022,0
3550308005057	1415,0	1227,0	2180,0	2455,0	1777,0	1526,0	835,0	463,0	260,0	42,0	1,0	1258,0	1152,0	2453,0	2634,0	2047,0	1865,0	1351,0	875,0	551,0	72,0	5,0	26444,0	114,0	3824,0	2673,0	1338,0	811,0	6,0	2186,0	2379,0	4633,0	5089,0	3391,0
3550308005242	2724,0	3322,0	3340,0	2969,0	2514,0	1762,0	839,0	333,0	116,0	16,0	0,0	2688,0	3332,0	3513,0	3254,0	2836,0	1908,0	1019,0	498,0	159,0	38,0	2,0	37182,0	54,0	5350,0	5412,0	831,0	275,0	2,0	1858,0	6654,0	6853,0	6223,0	3670,0
3550308005243	3678,0	4160,0	3814,0	3611,0	2852,0	1616,0	830,0	364,0	97,0	8,0	0,0	3569,0	4188,0	4038,0	3829,0	2838,0	1793,0	1016,0	501,0	150,0	21,0	1,0	42974,0	29,0	5690,0	7247,0	865,0	247,0	1,0	1846,0	8348,0	7852,0	7440,0	3409,0
3550308005054	883,0	854,0	1909,0	2000,0	1443,0	1279,0	888,0	456,0	255,0	33,0	0,0	848,0	890,0	1970,0	2288,0	1718,0	1757,0	1183,0	819,0	516,0	80,0	3,0	22072,0	113,0	3161,0	1731,0	1275,0	771,0	3,0	2071,0	1744,0	3879,0	4288,0	3036,0
3550308005052	708,0	725,0	1791,0	1730,0	1215,0	1068,0	731,0	389,0	223,0	33,0	0,0	646,0	713,0	2131,0	1884,0	1486,0	1573,0	1161,0	849,0	611,0	121,0	7,0	19795,0	154,0	2701,0	1354,0	1238,0	834,0	7,0	1892,0	1438,0	3922,0	3614,0	2641,0
3550308005053	997,0	1081,0	1726,0	1747,0	1524,0	1369,0	969,0	625,0	426,0	64,0	1,0	913,0	1080,0	1827,0	1995,0	1945,0	1763,0	1353,0	1090,0	816,0	177,0	9,0	23497,0	241,0	3469,0	1910,0	1715,0	1242,0	10,0	2322,0	2161,0	3553,0	3742,0	3132,0
3550308005113	2164,0	2626,0	3039,0	2710,0	2642,0	1898,0	985,0	527,0	162,0	17,0	0,0	2109,0	2505,0	3152,0	3054,0	2999,0	2302,0	1260,0	777,0	297,0	52,0	3,0	35280,0	69,0	5641,0	4273,0	1304,0	459,0	3,0	2245,0	5131,0	6191,0	5764,0	4200,0
3550308005114	2649,0	3071,0	3489,0	2901,0	2470,0	1900,0	1188,0	582,0	174,0	16,0	1,0	2513,0	3051,0	3529,0	3269,0	2740,0	2310,0	1541,0	904,0	339,0	51,0	0,0	38688,0	67,0	5210,0	5162,0	1486,0	513,0	1,0	2729,0	6122,0	7018,0	6170,0	4210,0
3550308005310	1614,0	1679,0	2374,0	2503,0	2076,0	1623,0	880,0	446,0	157,0	15,0	0,0	1440,0	1602,0	2467,0	2738,0	2340,0	1983,0	1176,0	717,0	302,0	51,0	1,0	28184,0	66,0	4416,0	3054,0	1163,0	459,0	1,0	2056,0	3281,0	4841,0	5241,0	3606,0
3550308005112	1516,0	1759,0	2209,0	2072,0	1708,0	1412,0	901,0	487,0	207,0	18,0	0,0	1421,0	1703,0	2394,0	2330,0	2043,0	1870,0	1289,0	884,0	436,0	52,0	2,0	26713,0	70,0	3751,0	2937,0	1371,0	643,0	2,0	2190,0	3462,0	4603,0	4402,0	3282,0
3550308005115	2755,0	3107,0	3592,0	2867,0	2471,0	2037,0	1072,0	506,0	202,0	23,0	0,0	2533,0	3100,0	3708,0	3161,0	2837,0	2407,0	1415,0	866,0	366,0	40,0	1,0	39066,0	63,0	5308,0	5288,0	1372,0	568,0	1,0	2487,0	6207,0	7300,0	6028,0	4444,0
3550308005110	2656,0	3043,0	4102,0	3810,0	3426,0	2755,0	1780,0	1025,0	350,0	34,0	1,0	2619,0	2956,0	4191,0	4263,0	3826,0	3334,0	2464,0	1536,0	641,0	74,0	1,0	48887,0	108,0	7252,0	5275,0	2561,0	991,0	2,0	4244,0	5999,0	8293,0	8073,0	6089,0
3550308005142	1911,0	2413,0	3003,0	2555,0	2199,0	1952,0	1081,0	622,0	245,0	16,0	0,0	1931,0	2260,0	3014,0	2806,0	2675,0	2420,0	1493,0	1019,0	448,0	66,0	1,0	34130,0	82,0	4874,0	3842,0	1641,0	693,0	1,0	2574,0	4673,0	6017,0	5361,0	4372,0
3550308005143	2055,0	2208,0	2466,0	2052,0	1843,0	1433,0	832,0	381,0	111,0	18,0	0,0	1877,0	2229,0	2653,0	2313,0	2070,0	1731,0	1042,0	579,0	257,0	28,0	1,0	28179,0	46,0	3913,0	3932,0	960,0	368,0	1,0	1874,0	4437,0	5119,0	4365,0	3164,0
3550308005141	1858,0	2396,0	2662,0	2235,0	2107,0	1683,0	1014,0	584,0	226,0	27,0	1,0	1796,0	2310,0	2817,0	2520,0	2484,0	2128,0	1443,0	880,0	365,0	46,0	3,0	31585,0	73,0	4591,0	3654,0	1464,0	591,0	4,0	2457,0	4706,0	5479,0	4755,0	3811,0
3550308005240	2501,0	2604,0	2934,0	2732,0	2016,0	1362,0	784,0	314,0	85,0	11,0	0,0	2393,0	2505,0	3229,0	3064,0	2310,0	1855,0	1046,0	475,0	183,0	26,0	0,0	32429,0	37,0	4326,0	4894,0	789,0	268,0	0,0	1830,0	5109,0	6163,0	5796,0	3217,0
3550308005003	1534,0	1637,0	4297,0	3792,0	2866,0	1970,0	1080,0	553,0	197,0	27,0	0,0	1498,0	1650,0	3624,0	2970,0	2250,0	1974,0	1353,0	824,0	422,0	74,0	1,0	34593,0	101,0	5116,0	3032,0	1377,0	619,0	1,0	2433,0	3287,0	7921,0	6762,0	3944,0
3550308005002	716,0	882,0	2545,0	2454,0	1803,0	1218,0	703,0	334,0	139,0	21,0	1,0	763,0	910,0	2347,0	2077,0	1684,0	1573,0	1113,0	683,0	358,0	64,0	0,0	22388,0	85,0	3487,0	1479,0	1017,0	497,0	1,0	1816,0	1792,0	4892,0	4531,0	2791,0
3550308005085	2313,0	2550,0	3788,0	3676,0	2885,0	2445,0	1459,0	976,0	395,0	53,0	1,0	2075,0	2522,0	4004,0	3984,0	3360,0	2983,0	2121,0	1616,0	831,0	113,0	3,0	44153,0	166,0	6245,0	4388,0	2592,0	1226,0	4,0	3580,0	5072,0	7792,0	7660,0	5428,0
3550308005087	2058,0	2359,0	3166,0	2783,0	2362,0	1966,0	1220,0	685,0	225,0	21,0	1,0	1983,0	2329,0	3243,0	3033,0	2747,0	2309,0	1540,0	968,0	431,0	30,0	2,0	35461,0	51,0	5109,0	4041,0	1653,0	656,0	3,0	2760,0	4688,0	6409,0	5816,0	4275,0
3550308005305	1602,0	1841,0	2291,0	1922,0	1772,0	1358,0	717,0	436,0	149,0	16,0	0,0	1527,0	1799,0	2307,0	2316,0	2012,0	1756,0	1024,0	637,0	295,0	34,0	2,0	25813,0	50,0	3784,0	3129,0	1073,0	444,0	2,0	1741,0	3640,0	4598,0	4238,0	3114,0
3550308005088	1752,0	1992,0	2472,0	2240,0	1762,0	1572,0	824,0	413,0	171,0	15,0	0,0	1717,0	1995,0	2635,0	2458,0	2220,0	1923,0	1143,0	714,0	287,0	48,0	2,0	28355,0	63,0	3982,0	3469,0	1127,0	458,0	2,0	1967,0	3987,0	5107,0	4698,0	3495,0
3550308005090	1724,0	1996,0	2275,0	2212,0	1965,0	1509,0	738,0	451,0	116,0	8,0	0,0	1654,0	1884,0	2452,0	2612,0	2171,0	1639,0	1061,0	614,0	246,0	36,0	1,0	27364,0	44,0	4136,0	3378,0	1065,0	362,0	1,0	1799,0	3880,0	4727,0	4824,0	3148,0
3550308005089	2996,0	3247,0	3675,0	3516,0	2868,0	1698,0	835,0	386,0	116,0	11,0	1,0	2979,0	3256,0	3885,0	3956,0	3275,0	2220,0	1183,0	560,0	237,0	33,0	2,0	40935,0	44,0	6143,0	5975,0	946,0	353,0	3,0	2018,0	6503,0	7560,0	7472,0	3918,0
3550308005086	4002,0	4283,0	4995,0	4046,0	2766,0	1616,0	595,0	196,0	59,0	7,0	0,0	3753,0	4319,0	4973,0	4099,0	2942,0	1869,0	820,0	319,0	94,0	17,0	0,0	45770,0	24,0	5708,0	7755,0	515,0	153,0	0,0	1415,0	8602,0	9968,0	8145,0	3485,0
3550308005063	1420,0	1873,0	2812,0	2646,0	2308,0	2336,0	1437,0	893,0	430,0	40,0	1,0	1441,0	1827,0	3059,0	2843,0	2906,0	3029,0	2089,0	1559,0	921,0	141,0	4,0	36015,0	181,0	5214,0	2861,0	2452,0	1351,0	5,0	3526,0	3700,0	5871,0	5489,0	5365,0
3550308005064	1494,0	1925,0	2745,0	2398,0	2223,0	1987,0	1182,0	777,0	394,0	53,0	0,0	1395,0	1831,0	3308,0	2869,0	2734,0	2660,0	1759,0	1430,0	803,0	139,0	5,0	34111,0	192,0	4957,0	2889,0	2207,0	1197,0	5,0	2941,0	3756,0	6053,0	5267,0	4647,0
3550308005065	2214,0	2738,0	3522,0	3140,0	3265,0	2941,0	1874,0	1135,0	469,0	53,0	3,0	2124,0	2714,0	3755,0	3788,0	3778,0	3766,0	2475,0	1874,0	930,0	155,0	8,0	46721,0	208,0	7043,0	4338,0	3009,0	1399,0	11,0	4349,0	5452,0	7277,0	6928,0	6707,0
3550308005197	3671,0	4528,0	4643,0	3988,0	3514,0	2377,0	1409,0	817,0	222,0	24,0	1,0	3529,0	4397,0	4908,0	4382,0	4004,0	2854,0	1906,0	1126,0	360,0	58,0	3,0	52721,0	82,0	7518,0	7200,0	1943,0	582,0	4,0	3315,0	8925,0	9551,0	8370,0	5231,0
3550308005196	2546,0	3012,0	3449,0	2816,0	2613,0	2064,0	1158,0	689,0	281,0	52,0	1,0	2415,0	3096,0	3528,0	3060,0	3002,0	2440,0	1502,0	1085,0	474,0	70,0	7,0	39360,0	122,0	5615,0	4961,0	1774,0	755,0	8,0	2660,0	6108,0	6977,0	5876,0	4504,0
3550308005155	2390,0	2900,0	3453,0	2906,0	2625,0	2187,0	1281,0	710,0	269,0	28,0	1,0	2307,0	2903,0	3485,0	3009,0	3148,0	2598,0	1656,0	1130,0	407,0	72,0	2,0	39467,0	100,0	5773,0	4697,0	1840,0	676,0	3,0	2937,0	5803,0	6938,0	5915,0	4785,0
3550308005156	3467,0	3970,0	4475,0	3786,0	3072,0	2459,0	1276,0	684,0	183,0	15,0	2,0	3353,0	3948,0	4736,0	3944,0	3568,0	2735,0	1778,0	987,0	302,0	48,0	2,0	48790,0	63,0	6640,0	6820,0	1671,0	485,0	4,0	3054,0	7918,0	9211,0	7730,0	5194,0
3550308005210	2524,0	3062,0	3065,0	2540,0	2109,0	1467,0	663,0	257,0	59,0	7,0	1,0	2517,0	2966,0	3174,0	2732,0	2575,0	1722,0	960,0	387,0	125,0	15,0	1,0	32928,0	22,0	4684,0	5041,0	644,0	184,0	2,0	1623,0	6028,0	6239,0	5272,0	3189,0
3550308005131	1542,0	2011,0	2887,0	2506,0	2188,0	2073,0	1343,0	884,0	346,0	37,0	1,0	1541,0	2010,0	3059,0	2722,0	2796,0	2865,0	1995,0	1420,0	728,0	102,0	3,0	35059,0	139,0	4984,0	3083,0	2304,0	1074,0	4,0	3338,0	4021,0	5946,0	5228,0	4938,0
3550308005132	1392,0	1625,0	2259,0	1969,0	1746,0	1635,0	973,0	654,0	306,0	32,0	0,0	1280,0	1580,0	2386,0	2193,0	2054,0	2146,0	1468,0	1120,0	574,0	80,0	0,0	27472,0	112,0	3800,0	2672,0	1774,0	880,0	0,0	2441,0	3205,0	4645,0	4162,0	3781,0
3550308005175	4826,0	4980,0	6363,0	4826,0	2679,0	1157,0	439,0	105,0	29,0	11,0	1,0	4796,0	5035,0	5719,0	4818,0	2909,0	1269,0	518,0	181,0	56,0	19,0	0,0	50736,0	30,0	5588,0	9622,0	286,0	85,0	1,0	957,0	10015,0	12082,0	9644,0	2426,0
3550308005176	3402,0	3061,0	3482,0	3980,0	3375,0	2217,0	1102,0	456,0	114,0	15,0	0,0	3316,0	3211,0	3692,0	4702,0	3672,0	2332,0	1203,0	551,0	205,0	34,0	1,0	44123,0	49,0	7047,0	6718,0	1007,0	319,0	1,0	2305,0	6272,0	7174,0	8682,0	4549,0
3550308005177	2114,0	2143,0	2545,0	2901,0	2412,0	1796,0	887,0	396,0	112,0	14,0	0,0	1974,0	2212,0	2872,0	3250,0	2733,0	1836,0	1106,0	571,0	235,0	43,0	4,0	32156,0	57,0	5145,0	4088,0	967,0	347,0	4,0	1993,0	4355,0	5417,0	6151,0	3632,0
3550308005079	2774,0	3401,0	3969,0	3446,0	3123,0	2614,0	1472,0	957,0	385,0	40,0	1,0	2610,0	3185,0	4030,0	3777,0	3609,0	3139,0	2131,0	1500,0	684,0	90,0	3,0	46940,0	130,0	6732,0	5384,0	2457,0	1069,0	4,0	3603,0	6586,0	7999,0	7223,0	5753,0
3550308005040	2393,0	2982,0	3818,0	3280,0	3343,0	3034,0	1832,0	1141,0	484,0	49,0	0,0	2244,0	2934,0	3917,0	3659,0	3837,0	3653,0	2480,0	1735,0	887,0	153,0	4,0	47859,0	202,0	7180,0	4637,0	2876,0	1371,0	4,0	4312,0	5916,0	7735,0	6939,0	6687,0
3550308005027	989,0	1037,0	1927,0	2116,0	1520,0	1121,0	614,0	350,0	158,0	14,0	0,0	913,0	1032,0	2105,0	2100,0	1581,0	1391,0	915,0	588,0	297,0	49,0	2,0	20819,0	63,0	3101,0	1902,0	938,0	455,0	2,0	1529,0	2069,0	4032,0	4216,0	2512,0
3550308005014	1471,0	1781,0	4165,0	3481,0	2762,0	2079,0	1186,0	622,0	239,0	24,0	0,0	1350,0	1678,0	4234,0	3464,0	2859,0	2643,0	1798,0	1187,0	698,0	116,0	4,0	37841,0	140,0	5621,0	2821,0	1809,0	937,0	4,0	2984,0	3459,0	8399,0	6945,0	4722,0
3550308005028	1079,0	1209,0	1819,0	1658,0	1561,0	1355,0	1053,0	720,0	415,0	64,0	2,0	1061,0	1293,0	2185,0	2068,0	1888,0	1943,0	1521,0	1169,0	802,0	182,0	10,0	25057,0	246,0	3449,0	2140,0	1889,0	1217,0	12,0	2574,0	2502,0	4004,0	3726,0	3298,0
3550308005174	1882,0	2199,0	3334,0	3502,0	2895,0	2604,0	1913,0	1146,0	500,0	65,0	1,0	1873,0	2062,0	3327,0	3888,0	3353,0	3310,0	2645,0	1759,0	1065,0	181,0	5,0	43509,0	246,0	6248,0	3755,0	2905,0	1565,0	6,0	4558,0	4261,0	6661,0	7390,0	5914,0
3550308005173	1449,0	1608,0	1831,0	1977,0	2134,0	1741,0	1167,0	730,0	314,0	44,0	1,0	1447,0	1442,0	1930,0	2442,0	2357,0	2031,0	1554,0	983,0	684,0	149,0	2,0	28017,0	193,0	4491,0	2896,0	1713,0	998,0	3,0	2721,0	3050,0	3761,0	4419,0	3772,0
3550308005158	1377,0	1691,0	2442,0	1971,0	1758,0	1513,0	1029,0	663,0	246,0	32,0	1,0	1345,0	1659,0	2450,0	1977,0	1990,0	1873,0	1376,0	966,0	353,0	60,0	2,0	26774,0	92,0	3748,0	2722,0	1629,0	599,0	3,0	2405,0	3350,0	4892,0	3948,0	3386,0
3550308005081	1489,0	1791,0	2485,0	2060,0	1903,0	1676,0	1052,0	670,0	261,0	19,0	0,0	1421,0	1675,0	2426,0	2294,0	2168,0	2044,0	1474,0	1058,0	473,0	62,0	2,0	28503,0	81,0	4071,0	2910,0	1728,0	734,0	2,0	2526,0	3466,0	4911,0	4354,0	3720,0
3550308005080	2618,0	2764,0	3570,0	3449,0	3090,0	2392,0	1384,0	942,0	383,0	49,0	0,0	2463,0	2730,0	3703,0	3886,0	3557,0	2827,0	1990,0	1478,0	545,0	71,0	5,0	43896,0	120,0	6647,0	5081,0	2420,0	928,0	5,0	3374,0	5494,0	7273,0	7335,0	5219,0
3550308005159	2915,0	3298,0	3846,0	3318,0	3003,0	2119,0	1211,0	671,0	205,0	30,0	1,0	2884,0	3286,0	3813,0	3645,0	3426,0	2577,0	1557,0	950,0	360,0	58,0	1,0	43174,0	88,0	6429,0	5799,0	1621,0	565,0	2,0	2768,0	6584,0	7659,0	6963,0	4696,0
3550308005207	2572,0	2940,0	3479,0	2754,0	2102,0	1794,0	934,0	411,0	107,0	15,0	1,0	2461,0	2981,0	3563,0	2948,0	2547,0	1986,0	1084,0	564,0	206,0	22,0	2,0	35473,0	37,0	4649,0	5033,0	975,0	313,0	3,0	2018,0	5921,0	7042,0	5702,0	3780,0
3550308005154	2889,0	3525,0	3948,0	3383,0	2858,0	2130,0	1393,0	726,0	198,0	19,0	0,0	2757,0	3353,0	4036,0	3680,0	3240,0	2543,0	1778,0	956,0	332,0	42,0	4,0	43790,0	61,0	6098,0	5646,0	1682,0	530,0	4,0	3171,0	6878,0	7984,0	7063,0	4673,0
3550308005206	2116,0	2646,0	2808,0	2315,0	2033,0	1563,0	881,0	512,0	161,0	17,0	1,0	2062,0	2581,0	2904,0	2513,0	2318,0	1796,0	1179,0	700,0	248,0	27,0	0,0	31381,0	44,0	4351,0	4178,0	1212,0	409,0	1,0	2060,0	5227,0	5712,0	4828,0	3359,0
3550308005208	3234,0	3753,0	3865,0	3689,0	3137,0	2144,0	1088,0	534,0	148,0	17,0	0,0	2945,0	3632,0	4055,0	3929,0	3396,0	2495,0	1345,0	793,0	256,0	39,0	2,0	44496,0	56,0	6533,0	6179,0	1327,0	404,0	2,0	2433,0	7385,0	7920,0	7618,0	4639,0
3550308005212	3062,0	3669,0	4095,0	3717,0	3215,0	2319,0	1534,0	763,0	161,0	15,0	2,0	3046,0	3585,0	4348,0	3893,0	3471,0	2637,0	1892,0	851,0	245,0	43,0	0,0	46563,0	58,0	6686,0	6108,0	1614,0	406,0	2,0	3426,0	7254,0	8443,0	7610,0	4956,0
3550308005211	2792,0	3045,0	2698,0	2683,0	1949,0	1115,0	524,0	178,0	47,0	6,0	0,0	2685,0	2892,0	2841,0	2762,0	1904,0	1156,0	577,0	261,0	80,0	20,0	2,0	30217,0	26,0	3853,0	5477,0	439,0	127,0	2,0	1101,0	5937,0	5539,0	5445,0	2271,0
3550308005277	3401,0	3830,0	3305,0	2786,0	2205,0	1285,0	567,0	174,0	40,0	9,0	0,0	3176,0	3666,0	3479,0	3106,0	2393,0	1472,0	688,0	287,0	83,0	22,0	1,0	35975,0	31,0	4598,0	6577,0	461,0	123,0	1,0	1255,0	7496,0	6784,0	5892,0	2757,0
3550308005278	2819,0	3216,0	2688,0	2628,0	2072,0	1151,0	521,0	207,0	46,0	8,0	0,0	2714,0	3183,0	2783,0	2758,0	2210,0	1193,0	685,0	254,0	86,0	14,0	1,0	31237,0	22,0	4282,0	5533,0	461,0	132,0	1,0	1206,0	6399,0	5471,0	5386,0	2344,0
3550308005157	3831,0	4303,0	4750,0	4174,0	3048,0	2378,0	1275,0	496,0	109,0	14,0	0,0	3490,0	4178,0	4913,0	4458,0	3498,0	3077,0	1722,0	738,0	235,0	24,0	1,0	50712,0	38,0	6546,0	7321,0	1234,0	344,0	1,0	2997,0	8481,0	9663,0	8632,0	5455,0
3550308005160	3443,0	3927,0	4366,0	3778,0	3038,0	2211,0	1289,0	645,0	153,0	15,0	0,0	3202,0	3897,0	4380,0	4032,0	3458,0	2545,0	1683,0	872,0	233,0	34,0	2,0	47203,0	49,0	6496,0	6645,0	1517,0	386,0	2,0	2972,0	7824,0	8746,0	7810,0	4756,0
3550308005209	2151,0	2682,0	2765,0	2220,0	2057,0	1400,0	654,0	286,0	79,0	14,0	0,0	2084,0	2734,0	2794,0	2461,0	2301,0	1508,0	811,0	425,0	141,0	23,0	1,0	29591,0	37,0	4358,0	4235,0	711,0	220,0	1,0	1465,0	5416,0	5559,0	4681,0	2908,0
3550308005161	2639,0	2964,0	3440,0	2871,0	2163,0	1676,0	935,0	412,0	93,0	12,0	0,0	2605,0	3000,0	3537,0	3010,0	2493,0	2029,0	1195,0	568,0	167,0	24,0	0,0	35833,0	36,0	4656,0	5244,0	980,0	260,0	0,0	2130,0	5964,0	6977,0	5881,0	3705,0
3550308005048	1500,0	1662,0	3073,0	3182,0	2503,0	2263,0	1559,0	930,0	487,0	55,0	1,0	1469,0	1628,0	3409,0	3533,0	3018,0	3021,0	2279,0	1606,0	962,0	183,0	8,0	38331,0	238,0	5521,0	2969,0	2536,0	1449,0	9,0	3838,0	3290,0	6482,0	6715,0	5284,0
3550308005094	1148,0	1330,0	2080,0	1825,0	1787,0	1636,0	1142,0	875,0	423,0	57,0	1,0	998,0	1310,0	2038,0	2097,0	2098,0	2086,0	1724,0	1308,0	799,0	119,0	7,0	26888,0	176,0	3885,0	2146,0	2183,0	1222,0	8,0	2866,0	2640,0	4118,0	3922,0	3722,0
3550308005047	1918,0	2003,0	3639,0	3719,0	2963,0	2634,0	1516,0	784,0	363,0	52,0	4,0	1969,0	1997,0	3996,0	4324,0	3451,0	3348,0	2144,0	1375,0	829,0	164,0	7,0	43199,0	216,0	6414,0	3887,0	2159,0	1192,0	11,0	3660,0	4000,0	7635,0	8043,0	5982,0
3550308005092	915,0	1096,0	2016,0	1915,0	1473,0	1394,0	743,0	370,0	154,0	22,0	0,0	1030,0	1124,0	2070,0	2085,0	1823,0	1860,0	1073,0	678,0	409,0	73,0	2,0	22325,0	95,0	3296,0	1945,0	1048,0	563,0	2,0	1816,0	2220,0	4086,0	4000,0	3254,0
3550308005001	1308,0	1593,0	2630,0	2469,0	1752,0	989,0	474,0	225,0	63,0	6,0	0,0	1296,0	1622,0	2643,0	2515,0	1559,0	1078,0	696,0	406,0	157,0	27,0	1,0	23509,0	33,0	3311,0	2604,0	631,0	220,0	1,0	1170,0	3215,0	5273,0	4984,0	2067,0
3550308005220	1948,0	2259,0	3002,0	2821,0	2528,0	2178,0	1532,0	942,0	323,0	41,0	0,0	1777,0	2209,0	3186,0	3204,0	2940,0	2710,0	2096,0	1322,0	652,0	109,0	4,0	37783,0	150,0	5468,0	3725,0	2264,0	975,0	4,0	3628,0	4468,0	6188,0	6025,0	4888,0
3550308005037	1098,0	1467,0	1784,0	1712,0	1914,0	1707,0	1017,0	614,0	330,0	43,0	0,0	1029,0	1484,0	1931,0	2106,0	2224,0	2049,0	1364,0	1116,0	563,0	76,0	2,0	25630,0	119,0	4138,0	2127,0	1730,0	893,0	2,0	2381,0	2951,0	3715,0	3818,0	3756,0
3550308005036	2245,0	2541,0	3385,0	3598,0	3231,0	2381,0	1395,0	829,0	421,0	35,0	0,0	2218,0	2381,0	3710,0	4001,0	3553,0	2979,0	1950,0	1529,0	922,0	121,0	3,0	43428,0	156,0	6784,0	4463,0	2358,0	1343,0	3,0	3345,0	4922,0	7095,0	7599,0	5360,0
3550308005038	927,0	1223,0	1754,0	1504,0	1619,0	1440,0	828,0	596,0	295,0	32,0	0,0	843,0	1216,0	1892,0	1768,0	1909,0	1837,0	1220,0	1003,0	632,0	74,0	2,0	22614,0	106,0	3528,0	1770,0	1599,0	927,0	2,0	2048,0	2439,0	3646,0	3272,0	3277,0
3550308005133	2812,0	3593,0	3982,0	3482,0	3314,0	3041,0	1758,0	1062,0	388,0	44,0	0,0	2629,0	3315,0	4041,0	4065,0	3911,0	3617,0	2387,0	1642,0	833,0	158,0	5,0	50079,0	202,0	7225,0	5441,0	2704,0	1221,0	5,0	4145,0	6908,0	8023,0	7547,0	6658,0
3550308005134	2691,0	3260,0	3706,0	3210,0	2705,0	2122,0	1313,0	631,0	194,0	16,0	3,0	2581,0	3225,0	3925,0	3536,0	3100,0	2662,0	1693,0	925,0	400,0	79,0	4,0	41981,0	95,0	5805,0	5272,0	1556,0	594,0	7,0	3006,0	6485,0	7631,0	6746,0	4784,0
3550308005135	4427,0	5178,0	5237,0	4648,0	3455,0	2025,0	990,0	383,0	95,0	7,0	1,0	4292,0	5223,0	5307,0	4792,0	3686,0	2377,0	1250,0	550,0	172,0	28,0	1,0	54124,0	35,0	7141,0	8719,0	933,0	267,0	2,0	2240,0	10401,0	10544,0	9440,0	4402,0
3550308005191	4201,0	4747,0	4628,0	4337,0	3486,0	2084,0	938,0	338,0	104,0	10,0	1,0	4082,0	4927,0	4920,0	4741,0	3578,0	2161,0	1058,0	449,0	163,0	40,0	3,0	50996,0	50,0	7064,0	8283,0	787,0	267,0	4,0	1996,0	9674,0	9548,0	9078,0	4245,0
